geo,Name,TIME_PERIOD,GHGperGDP,PriceAdjOil,GDPperCap,OilCperGDP,GDPgrowth,OilDep,SRE,PosSupplyShock,NegSupplyShock,GHG,GDP,Pop,OilCons
ES,Spain,2003,4594.430241115542,40.55,25305.306868887576,1445.042655352614,2.9819363164470056,99.603,8.9,1,1,4905880000,1067788.54886016,42196230,1543000000
ES,Spain,2004,4581.427667921194,48.64,25691.88203509564,1442.1512889927087,3.1227335166259653,99.377,8,1,1,5044760000,1101132.7397621102,42859170,1588000000
ES,Spain,2005,4238.220150273545,65.99,26140.14678652536,1334.3881869287304,3.652084191901125,101.243,7.3,1,0,4837280000,1141347.03448281,43662610,1523000000
ES,Spain,2006,4461.2109283980235,77.06,26784.467732090383,1402.1528153336844,4.102685740727283,100.839,8.5,0,0,5300690000,1188172.91651875,44360520,1666000000
ES,Spain,2007,3736.7726528461594,80.23,27212.90941963162,1173.8391217706817,3.6047384619984624,99.654,9,0,1,4599980000,1231003.4426355502,45236010,1445000000
ES,Spain,2008,3349.377618962765,99.98,27008.213407320116,1054.0103669815778,0.8870670455763208,100.365,9.7,1,0,4159670000,1241923.2685050801,45983170,1309000000
ES,Spain,2009,2894.338747669073,66,25776.396780208786,908.6433824288908,-3.763107042447609,98.866,12.2,0,1,3459280000,1195188.36652617,46367550,1086000000
ES,Spain,2010,2764.7495455237495,80.97,25710.304984812235,868.7403777123252,0.16291951775849997,99.882,14.4,0,0,3309780000,1197135.56164922,46562480,1040000000
ES,Spain,2011,2173.2776107607842,104.36,25406.103780646976,688.0658967927242,-0.8143847766487746,99.793,14.7,0,0,2580520000,1187386.2718793,46736260,817000000
ES,Spain,2012,2333.6292589986106,106.34,24638.467717950494,734.2141123468534,-2.95892213230097,96.758,15.8,0,0,2688930000,1152252.43668476,46766400,846000000
ES,Spain,2013,1411.6581736547002,100.71,24382.987656939076,440.9891411439397,-1.4033418679056329,97.355,16.9,0,0,1603760000,1136082.3958168,46593240,501000000
ES,Spain,2014,891.4617059462257,90.31,24796.82657260621,281.26475808647024,1.3957753672795463,101.662,17.3,0,0,1026910000,1151939.5540496102,46455120,324000000
ES,Spain,2015,1138.4124598155247,49.66,25773.60709413113,369.51671947130245,3.838518876674981,102.151,16.3,0,0,1361720000,1196156.97127969,46410150,442000000
ES,Spain,2016,1574.2232887713112,41.31,26533.842149561664,507.91342155572096,3.0377741417245407,99.236,16.7,0,0,1940220000,1232493.51844766,46449870,626000000
ES,Spain,2017,2435.947139844991,52.43,27274.689409016893,759.5517713344001,2.9757607292486155,97.849,15.2,0,1,3091630000,1269169.57656016,46532870,964000000
ES,Spain,2018,2460.3837083716085,67.89,27780.792350970845,767.2377953331336,2.284469419476013,98.957,16.9,1,0,3193980000,1298163.36741797,46728810,996000000
ES,Spain,2019,2529.9442714373163,63.35,28105.474412000036,790.0788513672234,1.9839662230884425,101.835,16.7,0,1,3349440000,1323918.49014805,47105360,1046000000
ES,Spain,2020,2124.1886478699657,40.99,24834.873463644813,683.6312836792301,-11.167297859698806,99.355,19.4,0,0,2498200000,1176072.56893359,47355690,804000000
FI,Finland,1995,3061.546373184039,25.66,29912.83941074181,870.4826466713923,0,94.958,27.3,0,0,467770000,152788.801142187,5107800,133000000
FI,Finland,1996,3135.956979298319,30.2,30908.13746240565,814.4358888073184,3.6671798297852516,97.414,26.9,1,0,496710000,158391.84123984398,5124600,129000000
FI,Finland,1997,3127.9379562467275,28.56,32768.60126792385,754.0490498525767,6.333795654183845,98.312,28.8,0,0,526819999.99999994,168424.056796875,5139800,127000000
FI,Finland,1998,2892.0938179656364,19.2,34464.9775070946,737.5492332843373,5.457180500658469,96.772,30.5,1,1,513680000,177615.261582812,5153500,131000000
FI,Finland,1999,2886.662119712556,27.19,35890.824984799925,879.2083366278875,4.379575722745643,94.541,30.2,0,1,535170000.00000006,185394.056458984,5165500,163000000
FI,Finland,2000,2731.8039515098417,44.3,37884.45719153897,815.9205380652879,5.77336245848204,104.066,31.7,1,1,535699999.99999994,196097.527314844,5176200,160000000
FI,Finland,2001,2423.717309762061,37.6,38784.83235915517,725.5894671312943,2.6100191239206803,103.436,29.3,0,1,487690000,201215.710279297,5188000,146000000
FI,Finland,2002,2504.7549030255886,38.46,39351.37526221436,742.7287266092266,1.7071489619806468,93.885,29.5,0,1,512599999.99999994,204650.762188672,5200600,152000000
FI,Finland,2003,2500.580572624722,40.55,40044.41239831613,752.0903254829145,2.003784202850622,101.183,28.4,1,1,522000000,208751.521832422,5213000,157000000
FI,Finland,2004,2339.9121488186033,48.64,41521.952709136225,695.5798379234766,3.9920912903206855,96.144,31.1,1,1,507959999.99999994,217085.073153906,5228200,151000000
FI,Finland,2005,2299.214136398451,65.99,42530.58724881645,685.7305319083099,2.7798505555615125,99.097,31.5,1,0,513000000,223119.71376601598,5246100,153000000
FI,Finland,2006,2358.5810149720064,77.06,44073.76311018875,706.5747597095738,4.027409658025341,100.39,31.3,0,0,547440000,232105.658667187,5266300,164000000
FI,Finland,2007,2292.663212924882,80.23,46212.81573404731,691.4731823255613,5.299336507390322,100.202,31.8,0,1,560340000,244405.718572656,5288700,169000000
FI,Finland,2008,1897.882810876509,99.98,46358.61168644672,576.4815485774333,0.7839950608767656,103.588,34.6,1,0,467490000,246321.847334766,5313400,142000000
FI,Finland,2009,2139.8850907635237,66,42411.86747409054,649.199464114909,-8.074447432311395,101.122,32.5,0,1,484540000,226432.719257422,5338900,147000000
FI,Finland,2010,2296.54360400938,80.97,43563.18232320282,719.0341150873605,3.185958654077129,92.272,33.4,0,0,536579999.99999994,233646.772072266,5363400,168000000
FI,Finland,2011,2132.9777732159637,104.36,44466.586628522724,667.7815593365832,2.5476648384262295,99.935,35.1,0,0,511059999.99999994,239599.308730469,5388300,160000000
FI,Finland,2012,2056.3739992119704,106.34,43637.014929176585,630.6856981651302,-1.3975457281781263,95.631,38.7,0,0,485820000,236250.798826562,5414000,149000000
FI,Finland,2013,2042.1532091826198,100.71,43044.775524280565,623.6104004113331,-0.9016963161948444,109.192,38.5,0,0,478110000,234120.534076562,5439000,146000000
FI,Finland,2014,1770.8951566704745,90.31,42703.19618320934,548.7292843056495,-0.3649081568819648,98.175,41.3,0,0,413090000,233266.209150781,5462500,128000000
FI,Finland,2015,1817.985046220222,49.66,42794.340367624485,550.0259650133886,0.5436592117657447,109.478,43.2,0,0,426380000,234534.38238476598,5480500,129000000
FI,Finland,2016,1710.0860458634959,41.31,43878.99068180991,501.8077156529235,2.8114577666341884,97.364,42.4,0,0,412350000,241128.21749375,5495300,121000000
FI,Finland,2017,1716.8220733334072,52.43,45173.74422295959,506.37791437067654,3.1924096296840636,96.11,44.5,0,1,427190000,248826.01792890602,5508200,126000000
FI,Finland,2018,1715.277297064984,67.89,45622.33655004242,500.6716691690133,1.1397180134306715,98.182,44.3,1,0,431670000,251661.932877344,5516200,126000000
FI,Finland,2019,1709.7153494481915,63.35,46135.93155742901,510.3159191538433,1.2247489220621406,95.12,45.6,0,1,435540000,254744.1596875,5521600,130000000
FI,Finland,2020,1436.2498392551422,40.99,44975.32382662068,446.24008329317803,-2.3549651567942886,102.416,47.5,0,0,357260000,248745.02348789098,5530700,111000000
FR,France,1995,641.5269127326899,25.66,29751.953669539223,230.92552327228657,0,96.972,10.8,0,0,1136230000,1771133.8019476698,59530000,409000000
FR,France,1996,639.0689699710061,30.2,30065.277535079174,238.2861466434271,1.4129936725000534,96.65,10.6,1,0,1147870000,1796159.8105007,59742000,428000000
FR,France,1997,635.6646028483849,28.56,30658.384285139357,242.6387655832011,2.3362965293790987,98.226,10.1,0,0,1168430000,1838123.42981553,59955000,446000000
FR,France,1998,644.0933265045189,19.2,31641.97386880567,250.51370809326042,3.588659425354249,98.801,9.8,1,1,1226410000,1904087.41952925,60176000,477000000
FR,France,1999,656.2249153688985,27.19,32556.307431476846,241.21061922540878,3.4213737988246473,96.465,9.9,0,1,1292260000,1969233.36760774,60487000,475000000
FR,France,2000,594.3074785256229,44.3,33602.60695304303,227.70588694178025,3.9236692270405844,99.533,9.3,1,1,1216250000,2046499.5712611799,60903000,466000000
FR,France,2001,606.8191133383554,37.6,34020.61064074656,203.63218277980957,1.9837214186329828,97.763,9.5,0,1,1266490000,2087096.42158852,61348000,425000000
FR,France,2002,629.7813541176896,38.46,34157.48686837983,203.24085705424412,1.135531482145983,98.711,8.7,0,1,1329340000,2110796.0585184,61796000,429000000
FR,France,2003,634.845511678809,40.55,34195.730751598945,212.8588047832816,0.8231607566841952,99.416,8.9,1,1,1351060000,2128171.30332576,62235000,453000000
FR,France,2004,609.2963290458108,48.64,34905.38787956535,236.70333921742488,2.8297529286988756,97.833,9,1,1,1333380000,2188393.29310935,62695000,518000000
FR,France,2005,575.3394137227796,65.99,35220.22365134103,209.00838851344326,1.6632199803009216,99.38,8.7,1,0,1280010000,2224791.08760791,63168000,465000000
FR,France,2006,552.340261204722,77.06,35832.15564836157,209.71503396179094,2.449323601118875,98.467,8.5,0,0,1258940000,2279283.4207922798,63610000,478000000
FR,France,2007,537.5425597252042,80.23,36475.63445440713,212.46064260964945,2.4247362433728994,98.03,9.5,0,1,1254920000,2334550.03198542,64003000,496000000
FR,France,2008,533.663319999909,99.98,36365.21920074331,202.52066681608025,0.25494596012400333,97.878,10.6,1,0,1249040000,2340501.8729790403,64361000,474000000
FR,France,2009,554.3468345972851,66,35139.614001832066,210.7113593976206,-2.873313828496232,97.84,11.3,0,1,1260170000,2273251.90900652,64692000,479000000
FR,France,2010,554.067995648671,80.97,35648.85230175109,207.5451922427639,1.9494376231267487,97.907,12,0,0,1284090000,2317567.5369891403,65011000,481000000
FR,France,2011,540.4822604225744,104.36,36252.638221876165,194.90033430109287,2.1927006326662997,98.345,10.7,0,0,1280070000,2368384.85503517,65330000,461599000
FR,France,2012,557.163646815185,106.34,36188.345814314176,193.18283913915025,0.31313475107742955,98.215,12.4,0,0,1323710000,2375801.09105554,65651000,458964000
FR,France,2013,557.7458229930621,100.71,36209.38410514782,193.45648208882662,0.5763266747717062,99.302,13.4,0,0,1332730000,2389493.46648281,65991000,462263000
FR,France,2014,548.1479532999022,90.31,36378.65541752383,191.26024217532472,0.9561830523713691,98.562,13.2,0,0,1322320000,2412341.39804684,66312000,461385000
FR,France,2015,546.6120891212986,49.66,36634.905501006295,191.14142782967176,1.1129123405748909,98.599,13.3,0,0,1333290000,2439188.6431625,66581000,466230000
FR,France,2016,532.8176968078283,41.31,36897.68350747318,186.51904180906607,1.0954644037205696,97.651,14.3,0,0,1313880000,2465909.08648794,66831000,459939000
FR,France,2017,520.6045882146602,52.43,37582.33264796966,181.70098379010045,2.2914199941700155,99.114,14.1,0,1,1313180000,2522413.42033378,67117000,458325000
FR,France,2018,515.0385606369507,67.89,38094.82864389747,177.90093580343813,1.86506607082018,98.038,15.2,1,0,1323370000,2569458.09720224,67449000,457109000
FR,France,2019,512.6504124088631,63.35,38621.11821415092,178.22408084086825,1.842971814458928,98.42,15.5,0,1,1341510000,2616812.48571801,67756000,466379000
FR,France,2020,542.6798522337346,40.99,35579.730138428284,166.9994630767849,-7.5404591624939705,98.536,16.9,0,0,1313010000,2419492.8088734,68002000,404054000
HR,Croatia,1995,2974.492164605558,25.66,7305.939775808037,968.7838026155555,0,55.315,30.3,0,0,100400000,33753.6609424264,4620030,32700000.000000004
HR,Croatia,1996,4246.143297151251,30.2,7854.739923263303,1335.3881808265664,6.047268073701469,61.609,34.3,1,0,151990000,35794.8353043032,4557100,47800000
HR,Croatia,1997,3173.420723893577,28.56,8380.115880805835,989.391535807616,6.169381105143189,58.92,29.2,0,0,120600000,38003.155110184,4534920,37600000
HR,Croatia,1998,2374.856977538839,19.2,8573.67089600842,728.3100613821971,2.2469758154968695,62.115,28.1,1,1,92280000,38857.0768146356,4532140,28300000
HR,Croatia,1999,2322.1580552703504,27.19,8537.098230251497,744.9802837721782,-0.8558732876103471,66.576,27.8,0,1,89460000,38524.5094738329,4512600,28700000
HR,Croatia,2000,2208.3331348085894,44.3,8876.619696993332,716.0253571019972,2.9562746775944677,60.73,26.8,1,1,87590000,39663.3997920753,4468300,28400000
HR,Croatia,2001,2295.040403846667,37.6,9510.921115545396,709.0249463252725,3.1208643882293123,67.401,26.9,0,1,93870000,40901.2407113472,4300450,29000000
HR,Croatia,2002,2614.255000620653,38.46,10052.846923494997,808.6515689060792,5.820577824879107,81.472,24.6,0,1,113150000,43281.9292582923,4305440,35000000
HR,Croatia,2003,2483.286570712618,40.55,10615.473631538802,787.6503660410066,5.599633454997988,70.712,24.8,1,1,113500000,45705.5586490082,4305560,36000000
HR,Croatia,2004,1955.8540427102723,48.64,11052.18719247625,609.0386259916021,4.17994871288323,77.67,26.6,1,1,93130000,47616.02755947351,4308290,29000000
HR,Croatia,2005,2048.8418223099493,65.99,11519.222143878196,644.2898812295438,4.307492847991096,79.394,26.8,1,0,101760000,49667.0845410953,4311670,32000000
HR,Croatia,2006,2029.3703726972392,77.06,12100.273515208892,632.321993192417,5.0768354052460225,76.581,25.5,0,0,105910000,52188.6006738311,4313010,33000000
HR,Croatia,2007,2007.2146833875522,80.23,12715.13153821615,620.0172547940108,5.075021812069179,81.596,22.7,0,1,110070000,54837.18354144171,4312750,34000000
HR,Croatia,2008,2388.795875460856,99.98,12976.542520065646,756.1630287509856,2.0116534187523074,84.237,24.1,1,0,133630000,55940.3176189006,4310880,42300000
HR,Croatia,2009,2859.009134495379,66,12052.656879956321,893.9822349254368,-7.217907254503802,77.863,27.2,0,1,148390000,51902.5973752935,4306320,46400000
HR,Croatia,2010,2294.692563839582,80.97,11930.4551676521,721.8468360998514,-1.2430713459024714,80.653,29.8,0,0,117620000,51257.4110595421,4296350,37000000
HR,Croatia,2011,2321.785444610305,104.36,11957.938968164384,730.2562915518074,-0.08294428675320994,81.205,27.2,0,0,118910000,51214.8959655306,4282920,37400000
HR,Croatia,2012,2262.252771885031,106.34,11716.048763229095,709.7655625445744,-2.3399067981829975,75.13,29.4,0,0,113150000,50016.5151331508,4269060,35500000
HR,Croatia,2013,2472.3969142854767,100.71,11709.551529809825,782.8487428524284,-0.3967936192218955,78.793,32.8,0,0,123170000,49818.052792545306,4254480,39000000
HR,Croatia,2014,2779.30003273991,90.31,11710.413761592257,866.8303576399226,-0.42562376835117244,75.746,33.6,0,0,137870000,49606.0153189305,4236060,43000000
HR,Croatia,2015,2591.3656691798196,49.66,12085.901711811268,806.1764355138677,2.5225533986332267,81.444,33.1,0,0,131789999.99999999,50857.3535442847,4207990,41000000
HR,Croatia,2016,2538.6831219031537,41.31,12623.078788360577,797.4324367656305,3.562287828927147,78.987,31.8,0,0,133710000,52669.0388597072,4172439.9999999995,42000000
HR,Croatia,2017,2601.9305948124675,52.43,13186.81351367018,813.4476030359372,3.3995739593672054,77.13,29.8,0,1,141700000,54459.5617894308,4129850.0000000005,44300000
HR,Croatia,2018,2696.1096334240838,67.89,13687.919051859042,842.9249168551153,2.8203231384536775,82.112,32.8,1,0,150970000,55995.497411678596,4090870,47200000
HR,Croatia,2019,2712.300669960053,63.35,14235.602695568215,848.0257443647388,3.399716612511719,76.278,31.6,0,1,157040000,57899.185639442,4067210,49100000
HR,Croatia,2020,2429.6728258901812,40.99,13076.70405346825,759.567988185592,-8.591423760222058,73.684,32.4,0,0,128590000.00000001,52924.821247439904,4047260,40200000
IE,Ireland,1995,904.7283760546968,25.66,28251.810204623052,285.0312102725281,0,100.199,1.9,0,0,92050000,101743.244089909,3601300,29000000
IE,Ireland,1996,960.2612903248055,30.2,30129.206090441523,302.0553100821522,7.379625233893711,101.198,2,1,0,104910000,109251.51420455,3626100,33000000
IE,Ireland,1997,891.0657388190061,28.56,33101.26323168272,280.3130562532033,11.021764543015829,101.621,1.9,0,0,108080000,121292.95885985499,3664300,34000000
IE,Ireland,1998,892.0934061715806,19.2,35519.45442368006,280.4610079730519,8.766121687058753,101.648,2.3,1,1,117690000,131925.647231344,3714180,37000000
IE,Ireland,1999,894.8185760327464,27.19,38835.102955167014,281.1738321378188,10.529886291403045,100.934,2.1,0,1,130480000.00000001,145817.26787400202,3754780,41000000
IE,Ireland,2000,956.3137701234677,44.3,41934.476083813104,300.3524796504061,9.403524676989731,98.778,2,1,1,152560000,159529.23064184602,3804250,47915000
IE,Ireland,2001,907.7728558879714,37.6,43478.846447752214,284.7192358687053,5.3058215280822125,101.756,2,0,1,152500000,167993.566904825,3863800,47831000
IE,Ireland,2002,910.20938159812,38.46,45246.92474149853,285.2435328757994,5.899365268939546,101.453,2.3,0,1,161930000,177904.12104486098,3931850,50746000
IE,Ireland,2003,952.3322888666181,40.55,45850.96892388122,298.2661294564091,3.0138386917136026,100.507,2,1,1,174530000,183265.864279064,3996990,54662000
IE,Ireland,2004,1159.7996952018327,48.64,48116.392163419674,362.9726458205894,6.7881399712702395,100.307,2.3,1,1,226980000,195706.207665885,4067350,71036000
IE,Ireland,2005,1019.9125200609105,65.99,49744.90847491376,319.2820052376788,5.739781672137084,100.01,2.9,1,0,211060000,206939.31670472602,4160010,66072000
IE,Ireland,2006,1150.5968881422828,77.06,50882.97569969788,478.56232598934946,4.987853812277651,100.836,3.2,0,0,249980000,217261.14730208402,4269820,103973000
IE,Ireland,2007,862.8135952249474,80.23,51997.41171294493,382.7656320116509,5.310118220512282,97.07,3.6,0,1,197410000,228797.97107106601,4400180,87576000
IE,Ireland,2008,936.2651986896647,99.98,48606.99515179303,392.7088210837418,-4.4840706456978845,101.176,4.2,1,0,204610000,218538.508412316,4496030,85822000
IE,Ireland,2009,961.4167181463752,66,45691.77113140449,405.9598967791893,-5.095783184572346,99.082,5.3,0,1,199400000,207402.25984882598,4539160,84197000
IE,Ireland,2010,948.3491954568237,80.97,46250.749896413196,390.63925884659756,1.6829720220436506,97.482,5.3,0,0,200000000,210892.781855168,4559770,82383000
IE,Ireland,2011,812.8513262159845,104.36,46651.071208133166,347.1870510206126,1.2807520913508341,101.753,7,0,0,173620000,213593.795569286,4578540,74157000
IE,Ireland,2012,860.1761141822926,106.34,46399.03539075181,362.0577787707287,-0.12969211099492747,99.325,6.9,0,0,183490000,213316.78126685802,4597440,77233000
IE,Ireland,2013,831.6095750569076,100.71,46714.40741675007,352.05793810995067,1.1746143739575017,101.084,7.7,0,0,179480000,215822.430841682,4620040,75982000
IE,Ireland,2014,956.5841970075732,90.31,50484.55881704045,362.2358023215299,8.82899872730276,98.389,8.8,0,0,224680000,234877.390513928,4652460,85081000
IE,Ireland,2015,757.9586681006759,49.66,62261.18972431699,236.42427372046444,24.475253336237596,104.65,9.5,0,0,221600000,292364.22687175596,4695770,69122000
IE,Ireland,2016,895.0475762826538,41.31,62650.391681625566,279.18224512332847,1.765556879375417,99.078,8.6,0,0,266299999.99999997,297526.083592123,4748990,83064000
IE,Ireland,2017,722.9971256655575,52.43,67723.97876406893,225.51766684502982,9.311259306249086,95.668,10.1,0,1,235140000,325229.508739113,4802280,73345000
IE,Ireland,2018,737.2354162868321,67.89,72578.2372781772,229.95520099752648,8.470295451928662,98.191,10.8,1,0,260079999.99999997,352777.409026172,4860650,81123000
IE,Ireland,2019,745.6659696072522,63.35,75391.47151270993,232.58888085525464,5.297728025923694,98.964,12.3,0,1,276990000,371466.596693279,4927170,86399000
IE,Ireland,2020,855.3019559595677,40.99,79522.29360789707,266.7888645233627,6.617194668309674,103.184,13.7,0,0,338740000,396047.26452421804,4980330,105661000
IS,Iceland,1995,4103.10707614644,25.66,34197.04470823482,1202.9365095312057,0,100.121,55.7,0,0,37520000,9144.28975498199,267400,11000000
IS,Iceland,1996,4627.731296667199,30.2,35559.39296848702,1568.722473446508,4.567123586789637,96.769,52.3,1,0,44250000,9561.92076922616,268900,15000000
IS,Iceland,1997,2663.6878248495846,28.56,37334.063404963825,988.7482646063789,5.771612424929153,98.401,54.9,0,0,26940000,10113.7977764047,270900,10000000
IS,Iceland,1998,1903.5854549181288,19.2,39658.351261904674,644.6588381435366,7.362800953387429,100.245,57.2,1,1,20670000,10858.456575509501,273800,7000000
IS,Iceland,1999,1611.9913039963794,27.19,40752.478335198415,531.1338728159405,4.034923526753072,103.631,59.8,0,1,18210000,11296.586994517,277200,6000000
IS,Iceland,2000,1067.4782255360547,44.3,42175.414963609175,421.594875804129,4.985042770203329,104.289,60.7,1,1,12660000,11859.726687766899,281200,5000000
IS,Iceland,2001,1673.19019957348,37.6,43268.03412268958,567.4579165220135,4.0134975547360305,99.691,62.1,0,1,20640000,12335.7165283788,285100,7000000
IS,Iceland,2002,1505.8763175989222,38.46,43131.90965318985,403.0718194857929,0.5595190820072459,97.354,61.8,0,1,18680000,12404.737216257401,287600,5000000
IS,Iceland,2003,2703.9117052390206,40.55,43797.2073245579,473.5397031942243,2.1426883786691864,94.231,61.9,1,1,34260000,12670.5320789946,289300,6000000
IS,Iceland,2004,3569.77148827075,48.64,46681.94672429324,439.2663849389766,7.802399507535483,103.321,61.9,1,1,48760000,13659.1376115282,292600,6000000
IS,Iceland,2005,1559.084849887632,65.99,48988.45271286786,413.91633182857487,6.1244389653367435,102.012,62.7,1,0,22600000,14495.6831577376,295900,6000000
IS,Iceland,2006,3345.580897518397,77.06,50645.33177993428,1038.1942273136997,6.316993086370112,97.386,64.2,0,0,51560000,15411.374460634,304300,16000000
IS,Iceland,2007,3674.0808251253125,80.23,53674.96663510374,1136.7454108024904,8.45486009612992,99.936,67.5,0,1,61410000,16714.384610171302,311400,19000000
IS,Iceland,2008,3241.1033788165464,99.98,53486.813837072645,995.1012721669007,2.209496418820978,99.831,73.9,1,0,55370000,17083.688339561002,319400,17000000
IS,Iceland,2009,2012.7513982796777,66,49418.630950340856,633.9374482770638,-7.663809560259424,101.893,74.6,0,1,31750000,15774.426999348801,319200,10000000
IS,Iceland,2010,2303.6915255299186,80.97,48199.915057427046,717.6609113800369,-2.832774915408635,95.636,75.9,0,0,35310000,15327.572988261802,318000,11000000
IS,Iceland,2011,1197.9127259406805,104.36,48935.6932151627,384.35702436599377,1.8457791562418902,100.573,77.1,0,0,18700000,15610.4861356369,319000,6000000
IS,Iceland,2012,875.98504847178,106.34,49194.028627298096,253.54125860254126,1.0636366074375678,100.716,77.7,0,0,13820000,15776.5249807745,320700,4000000
IS,Iceland,2013,958.4870806080858,100.71,50941.152008718345,303.1268439620764,4.552460320151197,101.794,76.6,0,0,15810000.000000002,16494.745020423,323800,5000000
IS,Iceland,2014,1219.2179632330858,90.31,51231.05325445021,357.7167618287782,1.6872150175066052,98.979,77,0,0,20450000,16773.046835507,327400,6000000
IS,Iceland,2015,1520.2192136115045,49.66,52954.08258491899,456.6937179456266,4.436663719371926,102.534,77.8,0,0,26630000,17517.2105190912,330800,8000000
IS,Iceland,2016,1493.976782352626,41.31,55520.09737627281,467.25708063444284,6.303687106501626,100.979,80.8,0,0,27820000,18621.4406600019,335400,8701000
IS,Iceland,2017,1630.709238736393,52.43,56501.45767887915,510.03472270971383,4.1949488290833505,99.799,80.7,0,1,31640000,19402.6005669271,343400,9896000
IS,Iceland,2018,2135.9891182199967,67.89,57701.23979060675,671.3600028120501,4.889172994865915,105.828,81.3,1,0,43470000,20351.227274147,352700,13663000
IS,Iceland,2019,2566.329013180361,63.35,57487.52031971908,805.7404794577363,1.8611779429384554,95.742,81.6,0,1,53200000,20729.9998272907,360600,16703000
IS,Iceland,2020,1307.56731948182,40.99,52480.740327904496,407.29552210022183,-7.2156705720011445,95.886,82.8,0,0,25150000,19234.191330176996,366500,7834000
IT,Italy,1995,3147.6413107960066,25.66,29265.090592579378,261.4884202297175,0,93.342,4.5,0,0,5236270000,1663553.58917176,56844300,435000000
IT,Italy,1996,3490.7010192343296,30.2,29627.4770483295,493.2842017613596,1.2667848019168355,93.896,4.8,1,0,5880530000,1684627.23321113,56860300,831000000
IT,Italy,1997,3552.7157863176476,28.56,30153.760334409846,486.75005522569967,1.8302122338845026,92.339,4.8,0,0,6094540000,1715459.48692871,56890400,835000000
IT,Italy,1998,3587.0534060614013,19.2,30690.9354521805,364.1527450342149,1.8106151619761903,94.064,4.8,1,1,6264860000,1746519.8564966002,56906700,636000000
IT,Italy,1999,3489.285510936295,27.19,31184.625701808975,699.7524058049141,1.6257275993543874,94.918,5,0,1,6193180000,1774913.51183187,56916300,1242000000
IT,Italy,2000,3356.5515983599544,44.3,32350.908911969353,692.1340548435991,3.7869551432400645,96.135,5.1,1,1,6183200000,1842128.69035625,56942100,1275000000
IT,Italy,2001,3220.301905131657,37.6,32960.3730733653,706.0419159163449,1.9513715560522735,92.93,5.4,0,1,6047970000,1878075.46564574,56979800,1326000000
IT,Italy,2002,3073.2858525628476,38.46,32980.404674847174,702.1290684363114,0.2539429989683797,94.093,5.6,0,1,5786520000,1882844.7068060902,57089800,1322000000
IT,Italy,2003,3063.5790845131,40.55,32848.10303769547,753.6643004953248,0.13862689077674648,93.034,6.2,1,1,5776240000,1885454.83588129,57399200,1421000000
IT,Italy,2004,2979.6536827440154,48.64,33068.57313179383,744.131637974288,1.4235941581790221,93.137,5.9,1,1,5697980000,1912296.06078,57828200,1423000000
IT,Italy,2005,2954.4708565861206,65.99,33145.00830348378,727.2026553465732,0.8178489736505983,91.804,6.7,1,0,5696030000,1927935.75448625,58166700,1402000000
IT,Italy,2006,2795.096565999101,77.06,33603.79276551432,714.4101438274101,1.7906396808180733,93.174,7.5,0,0,5485260000,1962458.13712676,58399900,1402000000
IT,Italy,2007,2622.751367293008,80.23,33896.70063474152,678.3349919428541,1.4870729803677316,92.264,8.7,0,1,5223580000,1991641.321835,58756200,1351000000
IT,Italy,2008,2678.808426206241,99.98,33312.64146953043,727.5100004931879,-0.9620128405795112,91.947,10.8,1,0,5283900000,1972481.4765806599,59211200,1435000000
IT,Italy,2009,2769.981142188942,66,31371.006344623587,647.1068173029895,-5.280937208292723,91.922,12.5,0,1,5175200000,1868315.96835723,59555500,1209000000
IT,Italy,2010,3038.505375068503,80.97,31767.71662881306,600.4233753804735,1.7132958391687607,93.576,12.8,0,0,5774150000,1900325.74810562,59819400,1141000000
IT,Italy,2011,2864.1307405493335,104.36,31881.882522877448,567.4670851035846,0.7073333470348236,91.039,11.9,0,0,5481280000,1913767.38582426,60026800,1086000000
IT,Italy,2012,2561.8297615238553,106.34,30847.030519902746,528.3511323329484,-2.980905768237848,90.065,14.4,0,0,4756600000,1856719.78342957,60191200,981000000
IT,Italy,2013,2521.5738398889007,100.71,30218.67032174822,541.0042966908901,-1.841065450882392,90.714,16.3,0,0,4595660000,1822536.3569771498,60311600,986000000
IT,Italy,2014,2526.7421416905954,90.31,30212.73752400453,534.4443699836564,-0.004547542363834249,88.536,17.1,0,0,4604870000,1822453.47636422,60320700,974000000
IT,Italy,2015,2448.2346044193573,49.66,30493.93838014116,512.3492751635966,0.7783043507166763,89.433,16.6,0,0,4496520000,1836637.71106055,60229600,941000000
IT,Italy,2016,2588.930176796238,41.31,30947.147067079044,522.4699895661191,1.2934627315586509,90.948,16.1,0,0,4816430000,1860393.9353668701,60115200,972000000
IT,Italy,2017,2478.895933793663,52.43,31522.503034340014,464.5392103613124,1.6678590410686789,91.515,16.4,0,1,4688640000,1891422.6838173799,60002300,878640000
IT,Italy,2018,2654.089059178222,67.89,31880.810758768945,336.2060222748905,0.925810941012844,89.845,17.1,1,0,5066480000,1908933.68196496,59877200,641795000
IT,Italy,2019,2863.2057919714907,63.35,32114.289640747473,320.7020082321827,0.4831983165971132,92.51,17.3,0,1,5492080000,1918157.61738117,59729100,615157000
IT,Italy,2020,3355.0332419911438,40.99,29375.013124760553,326.9427045509368,-8.974192120606784,88.717,18.7,0,0,5857950000,1746018.4676213302,59438900,570848000
LT,Lithuania,1995,172.4973291279378,25.66,4936.022935679204,55.824378358555926,0,114.557,10.3,0,0,3090000,17913.3208358734,3629100,1000000
